code	type	likes	comments	views	timestamp	caption	url
DEL6BX1TsOH	video	9	0	0	2024-12-30	Selamat kepada pemenang undian Pembelian Rumah di Grand Lembayung Indah Kabuaran! 🎉🏠  Terima kasih telah mempercayakan rumah impian bersama kami. Semoga hadiah yang diterima dapat membawa kebahagiaan dan kenangan indah di rumah baru! 🏡✨  Terus ikuti kami untuk kesempatan menarik lainnya! kamu ingin 	https://www.instagram.com/p/DEL6BX1TsOH/
DEEM5QcTs2K	video	27	0	0	2024-12-27	Grand Lembayung Indah Kabuaran 🏡 Rumah modern, nyaman, dan penuh fasilitas! ✨  Stok Terbatas Tinggal Satu Unit Saja ! Nikmati diskon akhir tahun spesial sekarang juga! Segera miliki rumah impianmu di Grand Lembayung Indah.  💬 Info lebih lanjut, hubungi WhatsApp: 0813-3337-2016 Jangan sampai ketingga	https://www.instagram.com/p/DEEM5QcTs2K/
DECGgh7yZiV	photo	5	0	0	2024-12-26	📢 Pengumuman Libur Kantor  Kami informasikan bahwa kantor kami libur mulai tanggal 27 Desember 2024 hingga 1 Januari 2025 dalam rangka libur akhir tahun.  Kantor akan kembali beroperasi seperti biasa pada tanggal 2 Januari 2025.  Selama libur, Anda tetap dapat menghubungi kami melalui email atau wha	https://www.instagram.com/p/DECGgh7yZiV/
DEBjmXkSD2w	video	13	0	0	2024-12-26	Realisasi Rumah Komersial 3 lantai dengan free furniture!  Nikmati kenyamanan maksimal dengan fasilitas free furniture yang mendukung segala aktivitas. Investasi tepat untuk masa depan! 🏠  💬 Info lebih lanjut, hubungi WhatsApp: 0813-3337-2016 Jangan sampai ketinggalan, persediaan terbatas! ✨  #syahf	https://www.instagram.com/p/DEBjmXkSD2w/
DD-2wVxyR38	photo	6	0	0	2024-12-25	Selamat Natal 2024!  Semoga cinta, kedamaian, dan kebahagiaan menyertai langkah kita di tahun yang baru. Waktu untuk berbagi, mencintai, dan menciptakan kenangan indah bersama orang-orang tercinta. 🎄✨  #CintaDanKebahagiaan #SelamatNatal #Natal2024 #CintaKedamaian #HariNatal #SemangatNatal #MomenInda	https://www.instagram.com/p/DD-2wVxyR38/
DD3v_a0S6pu	photo	3	0	0	2024-12-22	“Selamat Hari Ibu 💐” Hari ini kita rayakan cinta tanpa syarat, doa yang tulus, dan pelukan hangat dari seorang ibu. Terima kasih telah menjadi pelita dalam gelap, tempat pulang yang selalu penuh kasih.  Ibu adalah inspirasi, kekuatan, dan alasan banyak dari kita terus berjuang. Untuk semua ibu di lu	https://www.instagram.com/p/DD3v_a0S6pu/
DDlzupYyTh5	photo	4	0	0	2024-12-15	Selamat Hari Jadi Lumajang ke-769 🎉  Dengan semangat sejarah dan budaya yang kaya, kita terus melangkah bersama membangun Lumajang yang lebih maju, harmonis, dan sejahtera. 🌾🏞️  Tetap jaga kebersamaan dan cinta untuk tanah kelahiran kita. Bangga jadi bagian dari Lumajang!   #harijadilumajang769 #har	https://www.instagram.com/p/DDlzupYyTh5/
DDf9EjnT1_b	video	13	1	0	2024-12-13	⚠️ Sisa 1 Unit Saja! ⚠️ Jangan sampai kelewatan kesempatan terakhir untuk memiliki rumah impian di lokasi strategis! Ditengah kota lumajang!  ✔️ Harga terjangkau ✔️ Siap huni tanpa renovasi ✔️ Fasilitas lengkap  Cepat hubungi kami sekarang sebelum terlambat!  📞 0812-3286-6992  #syahfalah #syahfalahp	https://www.instagram.com/p/DDf9EjnT1_b/
DDbrCXbR1CY	video	8	1	0	2024-12-11	PROMO! 100 RIBU DAPAT RUMAH  MAU PUNYA RUMAH SENDIRI ??? 🏠 YANG CICILANNYA SEPERTI BAYAR KONTRAKAN ?? YANG LETAKNYA STRATEGIS DAN RAMAI PENDUDUK ??? PASTI ADA DOOONG !!!! 🤩🤩🤩  INTIP DISINI AJA YUUKK !!!  LOKASI : KENCONG, BELAKANG BALAI DESA KENCONG  ✅ TYPE 30 / 60 ✅ DP 0%  ✅ ANGSURAN FLAT 1 JUTAAN 	https://www.instagram.com/p/DDbrCXbR1CY/
DDQyHUTT5uw	video	8	0	0	2024-12-07	Gardenia Arcapada Park – Hunian Impian di Lumajang  Sudahkah kamu menemukan rumah yang sempurna? 🌟 Gardenia Arcapada Park hadir dengan konsep modern & asri, menawarkan: 🏡 Desain minimalis elegan yang timeless 🌳 Lingkungan hijau yang mendukung gaya hidup sehat 🚪 Lokasi strategis, dekat pusat kota & f	https://www.instagram.com/p/DDQyHUTT5uw/
DDEhBDdR3Ns	video	15	2	0	2024-12-02	Rumah Mewah Gardenia Arcapada Park!  Ada 2 tipe:  - Bhumi Abhipraya - ⁠Bhumi Mandala  Kalau bingung ya jangan bingung Rumah dengan spek tinggi dekat dengan kota!  📞 Info lebih lanjut? Hubungi: 082139484744  #GardeniaArcapadaPark #HunianNyaman #RumahImpian #InvestasiProperti #PerumahanAsri #PropertiM	https://www.instagram.com/p/DDEhBDdR3Ns/
DDDvviuSsa8	carousel	6	0	0	2024-12-02	🚀 Bisnis besar dimulai dari pola pikir yang benar. Jangan cuma fokus pada hasil akhir, tapi nikmati prosesnya! Mindset sukses itu percaya bahwa kegagalan adalah bagian dari pelajaran, dan inovasi adalah kunci bertahan di tengah persaingan. 🔑✨  🌟 Mau tahu lebih banyak tentang rahasia yang mengubah bi	https://www.instagram.com/p/DDDvviuSsa8/
DC5c839Swc6	photo	88	9	0	2024-11-28	Kami ucapkan selamat atas terpilihnya Bunda Indah dan Mas Yudha sebagai Bupati & Wakil Bupati! Semoga amanah dalam memimpin, membawa kemajuan, kesejahteraan, dan perubahan positif untuk seluruh masyarakat. Mari bersama-sama mendukung kepemimpinan baru ini untuk mewujudkan daerah yang lebih maju dan 	https://www.instagram.com/p/DC5c839Swc6/
DC09xaIypcD	carousel	4	1	0	2024-11-26	Jangan Golput, Pilihanmu Menentukan Masa Depan! Pemilu bukan hanya soal memilih pemimpin, tapi juga menentukan arah bangsa. Yuk, jadi bagian dari perubahan positif! 🌟 ✍️ Tunjukkan suaramu di TPS, karena suara kita adalah kekuatan kita! Golput? No Way!  #JanganGolput #GunakanHakPilih #Pemilu2024 #Sua	https://www.instagram.com/p/DC09xaIypcD/
DCoLdXwTkXL	video	5	0	0	2024-11-21	PROMO! 100 RIBU DAPAT RUMAH  MAU PUNYA RUMAH SENDIRI ??? 🏠 YANG CICILANNYA SEPERTI BAYAR KONTRAKAN ?? YANG LETAKNYA STRATEGIS DAN RAMAI PENDUDUK ??? PASTI ADA DOOONG !!!! 🤩🤩🤩  INTIP DISINI AJA YUUKK !!!  LOKASI : KENCONG, BELAKANG BALAI DESA KENCONG ✅ TYPE 30 / 60 ✅ DP 0%  ✅ ANGSURAN FLAT 1 JUTAAN ✅	https://www.instagram.com/p/DCoLdXwTkXL/
DCnY_kmTc2B	video	3	5	0	2024-11-21	RUMAH SUBSIDI TANPA RENOVASI!! SATU - SATUNYA DI LUMAJANG 🤩  🏡 GRAND LEMBAYUNG INDAH – KABUARAN  ✨ KEUNTUNGAN SUPER KOMPLIT ✨ ✅ GRATIS UANG MUKA ✅ GRATIS BIAYA BALIK NAMA ✅ GRATIS BIAYA REALISASI & ANGSURAN PERTAMA ✅ GRATIS PJU  FASILITAS LENGKAP & EKSKLUSIF: 🌟 Dapur modern lengkap dengan Meja Bar, 	https://www.instagram.com/p/DCnY_kmTc2B/
DCYoZiBvqMq	video	32	2	0	2024-11-15	RUMAH SUBSIDI KUALITAS TERBAIK  Perumahan Permata Grati Garden 500 Ribu Sudah All in Semuanya, Gratis Biaya - Biaya, Gratis Dapur, Plus Garansi 3 Bulan   #perumahansubsidi #perumahangratireaidence #perumahanlumajang	https://www.instagram.com/p/DCYoZiBvqMq/
DCYnO_7v_KB	video	39	0	0	2024-11-15	RUMAH SUBSIDI KUALITAS TERBAIK  Perumahan Permata Grati Garden 500 Ribu Sudah All in Semuanya, Gratis Biaya - Biaya, Gratis Dapur, Plus Garansi 3 Bulan   #perumahansubsidi #perumahangratireaidence #perumahanlumajang	https://www.instagram.com/p/DCYnO_7v_KB/
DCTcWQFS4KE	video	10	2	0	2024-11-13	Selalu bahagia kalau Realisasi Rumah Komersial yang kesekian kalinya!   Yuk segera booking sekarang juga Info lebih lanjut hubungi:  Telp/WA : 081333372016  #BhumiSakaArum #PropertiMasaDepan #SyahfalahProperti #Perumahan #InvestasiProperti #SyahfalahProperti #LembayungProperti #PropertiPemula #Cerda	https://www.instagram.com/p/DCTcWQFS4KE/
DCQ4o0ASqam	video	25	5	0	2024-11-12	Kamu mau beli rumah gratis dapur, gratis tangga lantai dua?   Yuk segera booking sekarang juga Info lebih lanjut hubungi:  Telp/WA : 081333372016  #BhumiSakaArum #PropertiMasaDepan #SyahfalahProperti #Perumahan #InvestasiProperti #SyahfalahProperti #LembayungProperti #PropertiPemula #CerdasMembeli #	https://www.instagram.com/p/DCQ4o0ASqam/
DCOIY_fyJmf	video	13	0	0	2024-11-11	Cari rumah yang lokasi dekat dengan kota? ADA!  Cari rumah yang lokasi aman? ADA!   Yuk segera booking sekarang juga Info lebih lanjut hubungi:  Telp/WA : 081333372016  #BhumiSakaArum #PropertiMasaDepan #SyahfalahProperti #Perumahan #InvestasiProperti #SyahfalahProperti #LembayungProperti #PropertiP	https://www.instagram.com/p/DCOIY_fyJmf/
DCK4JbSyxd1	photo	5	0	0	2024-11-10	Mari lanjutkan langkah dengan keberanian dan kerja keras untuk Indonesia yang lebih baik! 💪✨  Selamat Hari Pahlawan!  #HariPahlawan2024 #SemangatPahlawan #BanggaIndonesia #InvestasiProperti #SyahfalahProperti #LembayungProperti #PropertiPemula #CerdasMembeli #Griyasyahfalahkencong #Perumahanlumajang	https://www.instagram.com/p/DCK4JbSyxd1/
DCI1vH_Sqd9	video	11	1	0	2024-11-09	Alhamdulillah, proses pemasangan listrik PLN berjalan lancar. Kini, setiap sudut sudah siap menyambut momen-momen penuh cahaya dan kenyamanan! ⚡✨  #BhumiSakaArum #PLNTerang #HunianNyaman #PropertiMasaDepan  #SyahfalahProperti #Perumahan #NyamanTerang #KesalahanPembeli #InvestasiProperti #SyahfalahPr	https://www.instagram.com/p/DCI1vH_Sqd9/
DCIjL4xSsVR	carousel	7	0	0	2024-11-09	Bisnis simpel, hasil maksimal! 💼✨  Yuk, intip gimana sih filosofi minimalisme bisa bikin cara kerja kita lebih fokus dan efektif.  Cobain aja mulai dari hal kecil—karena kadang, less is more! 😉   JANGAN LUPA BELI RUMAH HANYA di @syahafalahproperti Telp / WA : 0813 3337 2016  #MinimalismeDiBisnis #Fi	https://www.instagram.com/p/DCIjL4xSsVR/
DCDV1B-TT_Y	carousel	7	0	0	2024-11-07	Memilih lokasi properti nggak bisa asal, lho! 🚦✨ Dari akses transportasi sampai keamanan lingkungan, semua harus dipertimbangkan agar investasi kamu lebih maksimal. Swipe untuk tahu caranya!   JANGAN LUPA BELI RUMAH HANYA di @syahafalahproperti Telp / WA : 0813 3337 2016  #InvestasiProperti #TipsInv	https://www.instagram.com/p/DCDV1B-TT_Y/
DB-KLyQA60D	video	4	0	0	2024-11-05	Selasa bahagia untuk realisasi yang kesekian kalinya. Bagaimana Selasamu?   JANGAN LUPA BELI RUMAH HANYA di @syahafalahproperti Telp / WA : 0813 3337 2016  #syahfalahproperti #griyasyahfalahkencong #perumahanlumajang #perumahansubsidi #kprsubsidi #rumahminimalismurah	https://www.instagram.com/p/DB-KLyQA60D/
DB8FoioRStI	carousel	6	0	0	2024-11-04	Jangan sampai kamu jadi salah satunya! Lihat kesalahan umum di slide ini dan pastikan kamu sudah siap sebelum membeli! 🏠✨  Ada yang mau ditanyakan? Tulis di kolom komentar atau konsultasi bareng kami di @syahfalah_properti!  Telp / WA : 0813 3337 2016  #InvestasiProperti #TipsInvestasi #TipsProperti	https://www.instagram.com/p/DB8FoioRStI/
DBxWSsQz52u	carousel	6	0	0	2024-10-31	Mau mulai investasi properti tapi bingung mulai dari mana? Simak tips praktis buat kamu yang masih pemula!  Kamu punya pertanyaan? Tulis di kolom komentar atau DM kami sekarang juga!  JANGAN LUPA BELI RUMAH HANYA di @syahafalahproperti Telp / WA : 0813 3337 2016  #InvestasiProperti #TipsInvestasi #P	https://www.instagram.com/p/DBxWSsQz52u/
DBvQOW_xMkY	video	14	2	0	2024-10-30	ALHAMDULILLAH sudah punya rumah sendiri ~ Terima kasih sudah memilih rumah di Griya Syahfalah Kencong. Semoga nyaman dan betah dengan rumah barunya 🥰  BUAT KAMU YANG BELUM PUNYA RUMAH YUK BURUAN !! STOK TERBATAS 🤩  JANGAN LUPA BELI RUMAH HANYA di @syahafalahproperti Telp / WA : 0813 3337 2016  #syah	https://www.instagram.com/p/DBvQOW_xMkY/
DBsVunKPs4n	video	34	3	0	2024-10-29	Senin kok kerjo  #kerjo #kerja #dagelanjowo #dagelan #humor #lucu	https://www.instagram.com/p/DBsVunKPs4n/
DBcw-osgAld	video	25	2	0	2024-10-23	Terimakasih sudah mempercayakan hunian anda dan memilih rumah di PT. SYAHFALAH GRIYA AQUILA.  Semoga nyaman dan betah dengan rumah barunya 😍 Buat kalian yang belum buruan yaa karena stok terbatas! 🤩  JANGAN LUPA BELI RUMAH HANYA di @syahfalahproperti Telp / WA : 0813 3337 2016  #syahfalahproperti #g	https://www.instagram.com/p/DBcw-osgAld/
DBYHdnAzHd7	photo	10	0	0	2024-10-21	Selamat dan sukses atas dilantiknya Bapak Prabowo Subinto dan Gibran Rakabumiraka sebagai presiden dan wakil presiden republik indonesia. Kabinet merah putih untuk indonesia lebih berani 🔥  #presidenku #prabowo #gibran #merahputih #kabinetmerahputih #president	https://www.instagram.com/p/DBYHdnAzHd7/
DBRTmaNRph5	video	7	0	0	2024-10-18	BEDA DARI YANG LAIN, RUMAH SUBSIDI TANPA RENOVASI 😍  GRAND LEMBAYUNG INDAH - KABUARAN  GRATIS ☑️ UANG MUKA, ☑️ BIAYA BALIK NAMA , ☑️ BIAYA REALISASI DAN ANGSURAN PERTAMA, ☑️ PJU . 🤩 Dapur + Meja Bar + Kompor Tanam + Wastafel 🤩 Lantai Granit (Rumah Tamu) 🤩 Kanopi + Rabat Carport 🤩 Pagar Roster 🤩 Tama	https://www.instagram.com/p/DBRTmaNRph5/
DBP45CGJz4Z	video	19	1	0	2024-10-18	Rumah subsidi tanpa renovasi, bentuk dari sebuah invosi. Murah nyaman, jangan khawatir bangun tidak jadi jadi. Dikami psti jadi tanpa renovasi 😎🔥  BURUAN BOOKING SEKARANG JUGA, PERSEDIAAN TERBATAS!! 👀  #syahfalahproperti #perumahanlumajang #perumahansubsidi #rumahminimalismurah #grandlembayungindah 	https://www.instagram.com/p/DBP45CGJz4Z/
DBAgwDEuoQe	video	8	2	0	2024-10-12	Beli rumah cuma 2.5jt? Ayo para gen z para pemuda pemudi ini kapan lagi kamu beli rumah dengan 2.5jt langsung dapet!  Proses cepat ✅ Siap huni, dan unit terbatass 👊🏻  #syahfalahproperti #perumahanlumajang #perumahansubsidi #rumahminimalismurah #perumahan #rumahidaman #kprsubsidi #visitlumajang #luma	https://www.instagram.com/p/DBAgwDEuoQe/
DA2FaXERzS4	video	23	1	0	2024-10-08	Kamu cari rumah subsidi Tanpa Renovasi?  Grand Lembayung Indah kabuaran solusinya! Beli rumah anti ribet, berkas dijamin acc, beress tinggal bubuk manis dirumah baru🤪   UNIT TERBATAS !!! Segera Hubungi : 0813 3337 2016  #syahfalahproperti #perumahanlumajang #perumahansubsidi #rumahminimalismurah #pe	https://www.instagram.com/p/DA2FaXERzS4/
DAkHW8ERqXD	video	12	0	0	2024-10-01	Yakin gak kepikiran pengen punya RUMAH Sendiri? Yang Takut Mahal, sini Merapat!! Rumah Premium 2 Lantai, Harga Subsidi 🔥  Dekat dengan fasilitas umum ( Pasar, Kantor, Balai Desa, Sekolah, dll ) Lokasi Strategis, dekat kemana-mana  1 menit ke Pasar 2 menit ke Kantor Desa Grati  1 menit ke Caffe Jerma	https://www.instagram.com/p/DAkHW8ERqXD/
DAh3JuItfJm	video	9	0	0	2024-09-30	PROMO, PROMO, PROMO !!! Cukup dengan 100 Ribu saja sudah dapat rumah di Griya Syahfalah Kencong sampai terima kunci 🔑  JANGAN LUPA BELI RUMAH HANYA di @syahafalahproperti Telp / WA : 0813 3337 2016  #griyasyahfalahkencong #perumahansubsidi #syahfalahproperti #fasumperumahan #lembayungproperti #jembe	https://www.instagram.com/p/DAh3JuItfJm/
DAc6O4ZOYQl	video	3	6	0	2024-09-28	RUMAH SUBSIDI TANPA RENOVASI SATU SATUNYA 2 LANTAI DI LUMAJANG  PROMO 🔥 PROMO 🔥 PROMO   1. Gratis tangga 2. Free Kompor tanam 3. Dapur Cantik dan aesthetic 4. Biaya biaya AJB 5. Canopy senilai 10 j 6. Pagar senilai 10 jt 7. Garansi 3 bulan, boleh komplain sepuasnya 8. Bisa realisasi langsung tanpa m	https://www.instagram.com/p/DAc6O4ZOYQl/
DAcgfnTPmkm	video	3	2	0	2024-09-28	Pentingnya Pengukuran Tanah untuk Penerbitan Sertifikat.  Pernah gak sih kalian mendengar cerita tentang sengketa tanah atau masalah terkait ukuran tanah yang berbeda antara dokumen dan lapangan? Nah, kali ini kita akan bahas kenapa pengukuran tanah itu penting, terutama untuk penerbitan sertifikat 	https://www.instagram.com/p/DAcgfnTPmkm/
DAVcNQitHMz	video	14	0	0	2024-09-25	Hari ini kegiatan SKO bersama tukang dan kepala proyek kita untuk membangun rumah subsidi dua lantai tanpa renovasi satu satunya di lumajang  Segera Booking sebelum kehabisan. Wujudkan impian punya rumah sendiri di @bhumisakaarum   UNIT TERBATAS ! SATU - SATUNYA DI LUMAJANG !!!  SEGERA HUBUNGI : 081	https://www.instagram.com/p/DAVcNQitHMz/
DASgARKue18	video	10	0	0	2024-09-24	Segera Booking sebelum kehabisan. Wujudkan impian punya rumah sendiri di @grand.lembayungindah Rumah subsidi TANPA RENOVASI, Tanpa ribet langsung nempati.  1. Gratis Pagar dan Kanopi 2. Gratis Dapur dan Kompor Tanam 2. Free semua biaya 3. Langsung bisa realisasi tanpa nunggu kuota subsidi 4. Ready s	https://www.instagram.com/p/DASgARKue18/
DAQI-eexzme	video	18	0	0	2024-09-23	Dapat amanah mengembangkan lahan baru untuk proyek perumahan di grati - lumajang.  Coming Soon Rumah Subsidi Tanpa Renovasi Satu - Satunya di Lumajang.  #syahfalahproperti #lembayungproperti #perumahansubsidi #lumajang #rumahsubsidilumajang #rumahminimalismurah	https://www.instagram.com/p/DAQI-eexzme/
DANFCHtPpCd	video	17	0	0	2024-09-22	Alhamdulillah pembelian cash di @griya.syahfalahkencong   Yuuk miliki rumah impian kamu. Jangan khawatir soal harga, karna kami selalu memberikan penawaran yang terbaik.  Info lebih lanjut hubungi  Telp/WA : 0813 3337 2016  #syahfalahproperti #lembayungproperti #griyasyahfalahkencong #perumahan #kpr	https://www.instagram.com/p/DANFCHtPpCd/
DAL2iBixac8	video	14	0	0	2024-09-21	NANTIKAN PROYEK TERBARU KAMI 7 menit dari alun alun Kota Lumajang  Rumah subsidi 2 lantai satu satunya di Lumajang, free tangga  @bhumisakaarum	https://www.instagram.com/p/DAL2iBixac8/
DAA6PuSAT3C	video	6	0	0	2024-09-17	Uodatate progres jalan paving di Perumahan Griya Syahfalah Kencong. Akses jalan lebar. Pasti terjamin mutu kualitasnya. Sudah terbangun fasilitas umum dan berbentuk kawasan yang baik. Yuk segera wujudkan impian punya rumah sendiri di @griya.syahfalahkencong  Jangan lupa beli rumah hanya di @syahafal	https://www.instagram.com/p/DAA6PuSAT3C/
DAArNK3RPXx	video	7	0	0	2024-09-17	RUMAH SUBSIDI TANPA RENOVASI SATU SATUNYA 2 LANTAI DI LUMAJANG  PROMO 🔥 PROMO 🔥  1. Gratis tangga 2. Free Kompor tanam 3. Dapur Cantik dan aesthetic 4. Biaya biaya AJB 5. Canopy senilai 10 jt 6. Pagar senilai 10 jt 7. Garansi 3 bulan, boleh komplain sepuasnya 8. Bisa realisasi langsung tanpa menungg	https://www.instagram.com/p/DAArNK3RPXx/
C_7CLUQNhZC	video	20	2	0	2024-09-15	Gass poll terus, dino minggu kerjo ndak onok prei 📛 .  #syahfalahproperti #perumahansubsidi #lumajang #lembayungproperti #perumahan	https://www.instagram.com/p/C_7CLUQNhZC/
C_zHBp4JL9t	video	11	0	0	2024-09-12	Survey dari Kementrian PUPR dalam rangka memastikan kelayakan hunian di perumahan Griya Syahfalah Kencong. Pasti terjamin mutu kualitasnya. Sudah terbangun fasilitas umum dan berbentuk kawasan yang baik. Yuk segera wujudkan impian punya rumah sendiri di @griya.syahfalahkencong  Jangan lupa beli ruma	https://www.instagram.com/p/C_zHBp4JL9t/
C_w1YABO2ab	video	26	4	0	2024-09-11	Visit project perumahan Bhumi Saka Arum ditemani dengan konsultan dari @labodaya.creative  Perumahan terbaik di Lumajang tidak perlu di ragukan lagi legalitasnya. Kami membangun dengan setulus hati, untuk menciptakan lingkungan masyarakat yang aman dan kondusif untuk hunian impian kamu 🏠  Info lebih	https://www.instagram.com/p/C_w1YABO2ab/
C_wxdb7P61B	video	3	11	0	2024-09-11	Kegiatan pagi ini turun kelapangan untuk cek bakal lokasi perumahan kami yang baru.  Adakah selain aku disini yang nggak bisa kalau nggak turun langsung?  Seluruh perizinan pun masih saya urus sendiri. Soon, dapat staff yang bisa diberikan Amanah dalam pengurusan perizinan. Barangkali teman teman ya	https://www.instagram.com/p/C_wxdb7P61B/
C_uacQruouo	video	3	0	0	2024-09-10	PROMO, PROMO, PROMO !!! Cukup dengan 100 Ribu saja sudah dapat rumah di Griya Syahfalah Kencong sampai terima kunci 🔑 Sudah dapat : 1. Gratis dapur dan kompor tanam 2. Free semua biaya 3. Langsung bisa realisasi tanpa nunggu kuota subsidi 4. Ready stock langsung bisa nempati  UNIT TERBATAS !  SEGERA	https://www.instagram.com/p/C_uacQruouo/
C_rakNvsOXC	video	12	1	0	2024-09-09	STB (serah terima bangunan) rumah milik Bu Indah di Blok D-5 Nala Indah Grati.  Rumah Subsidi TANPA RENOVASI SATU SATUNYA 2 LANTAI DI LUMAJANG  Yuuk miliki rumah impian kamu. Lokasi dekat dengan Alun - Alun Kota Lumajang, rumah berkualitas. Jangan khawatir soal harga, karna kami selalu memberikan pe	https://www.instagram.com/p/C_rakNvsOXC/
C_k-7McPCfX	video	26	4	0	2024-09-06	RUMAH SUBSIDI TANPA RENOVASI SATU SATUNYA 2 LANTAI DI LUMAJANG  Promo :  1. Gratis tangga 2. Free Kompor tanam 3. Dapur Cantik dan aesthetic 4. Biaya biaya AJB 5. Canopy senilai 10 jt 6. Pagar senilai 10 jt 7. Garansi 3 bulan, boleh komplain sepuasnya 8. Bisa realisasi langsung tanpa menunggu kuota 	https://www.instagram.com/p/C_k-7McPCfX/
C_hR2a5xL8L	video	24	2	0	2024-09-05	Segera Booking sebelum kehabisan. Wujudkan impian punya rumah sendiri di @grand.lembayungindah Rumah subsidi TANPA RENOVASI, Tanpa ribet langsung nempati.  1. Gratis dapur dan kompor tanam 2. Free semua biaya 3. Langsung bisa realisasi tanpa nunggu kuota subsidi 4. Ready stock langsung bisa nempati 	https://www.instagram.com/p/C_hR2a5xL8L/
C_VBcT6PNvD	video	3	2	0	2024-08-31	📢 Kabar Gembiraa  Akhirnya tambahan Kuota Rumah Subsidi resmi diumumkan!  Tinggal menunggu Juklak dan Juknis nya mudah2an segera.   Yukk segera dikebut pemberkasan ke bank, jangan sampai kehabisan kuota lagi yaa.. ! . #syahfalahproperti #lembayungproperti #kprsubsidi #kuotaflpp #perumahansubsidi #lu	https://www.instagram.com/p/C_VBcT6PNvD/
